comment,time,phase,baro,latitude,longitude,duty_R,duty_L,theta,cornangle,distance,acc_x,acc_y,acc_z,rotor_steps
threading,49.26140284538269,land,1025.4758324634217,30.3750035,130.95965183333334,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,49.894246101379395,land,1025.4941932802371,30.375003666666668,130.959652,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,50.52710485458374,land,1025.4785949762381,30.375003666666668,130.959652,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,51.1602418422699,land,1025.5173729808425,30.375003666666668,130.959652,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,51.7928204536438,land,1025.481278970022,30.375003666666668,130.959652,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,52.46784830093384,land,1025.4780806782828,30.375003666666668,130.95965333333334,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,53.26950526237488,land,1025.454390579923,30.375003666666668,130.95965333333334,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,54.054197549819946,land,1025.4678928179362,30.3750035,130.95965416666667,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,54.80518817901611,land,1025.4802761869619,30.375003166666666,130.95965416666667,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,55.53929305076599,land,1025.5055698576884,30.375002666666667,130.9596545,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,56.19759202003479,land,1025.4910039769582,30.375002666666667,130.9596545,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,56.84720182418823,land,1025.477004452069,30.375002333333335,130.959655,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,57.48007917404175,land,1025.4996354340674,30.375002333333335,130.959655,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,58.20577359199524,land,1025.4592100921038,30.375002333333335,130.95965516666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,58.94830346107483,land,1025.4947728929799,30.37500216666667,130.9596555,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,59.572707176208496,land,1025.475932535447,30.375002,130.95965566666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,60.180333852767944,land,1025.4861718207487,30.375002,130.95965566666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,60.7963662147522,land,1025.4651744292566,30.375002,130.95965566666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,61.403735399246216,land,1025.47272957426,30.375002,130.95965566666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,62.01971507072449,land,1025.4803103742313,30.375002,130.95965566666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,62.64414882659912,land,1025.464170320805,30.375002833333333,130.959656,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,63.2770140171051,land,1025.4771322903207,30.375002833333333,130.959656,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,63.91837167739868,land,1025.473388217636,30.375003666666668,130.9596565,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,64.64400100708008,land,1025.4820448090672,30.375003833333334,130.95965666666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,65.4033854007721,land,1025.4713018256393,30.375004166666667,130.959657,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,66.0363359451294,land,1025.4933819065197,30.3750045,130.95965716666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,66.66913175582886,land,1025.4923345466366,30.3750045,130.95965716666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,67.31882810592651,land,1025.4901941370383,30.375005166666668,130.9596575,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,68.01919651031494,land,1025.4929485555358,30.375005833333333,130.95965783333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,68.82079195976257,land,1025.48005135029,30.375006666666668,130.95965833333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,69.5549156665802,land,1025.4967908250585,30.375006833333334,130.9596585,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,70.19620370864868,land,1025.48495738707,30.3750075,130.95965933333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,70.80375218391418,land,1025.4989916812929,30.375007833333335,130.95966,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,71.41971254348755,land,1025.5135623778087,30.375007833333335,130.95966,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,72.01881313323975,land,1025.4876941255184,30.37501,130.95966316666667,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,72.73606944084167,land,1025.4774375974343,30.375011166666667,130.95966466666667,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,73.42798495292664,land,1025.450504661633,30.3750115,130.9596655,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,73.9173800945282,land,1025.4834153579475,30.3750115,130.9596655,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,74.38991689682007,land,1025.5012156699743,30.375011,130.9596665,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,74.8877477645874,land,1025.5103762061133,30.375010666666668,130.95966666666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,75.68959426879883,land,1025.4845268720273,30.375010166666666,130.95966683333333,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,76.38972115516663,land,1025.4931743468715,30.375011,130.959668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,76.82857131958008,land,1025.5120476292211,30.375011,130.959668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,77.29258704185486,land,1025.5088255688452,30.375010333333332,130.95966833333333,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,78.0941994190216,land,1025.5040019441558,30.375010333333332,130.95966833333333,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,78.72718214988708,land,1025.4932318054216,30.37501,130.95966866666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,79.50336170196533,land,1025.5245000648192,30.375009333333335,130.95966833333333,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,80.21225953102112,land,1025.5013237247176,30.375009333333335,130.9596685,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,80.86189103126526,land,1025.5439063293763,30.375009333333335,130.9596685,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,81.50323343276978,land,1025.5358258384001,30.375009,130.95966833333333,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,82.1360764503479,land,1025.5045764734814,30.375008666666666,130.9596685,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,82.90395092964172,land,1025.512135829949,30.375007833333335,130.95966883333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,83.70554709434509,land,1025.5234311052707,30.375007666666665,130.95966883333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,84.38056373596191,land,1025.5089058450533,30.375007166666666,130.95966916666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,85.10623669624329,land,1025.5418067912258,30.375007333333333,130.9596695,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,85.7643973827362,land,1025.535864175064,30.375007333333333,130.9596695,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,86.4563250541687,land,1025.505690922177,30.375007166666666,130.95966983333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,87.25793623924255,land,1025.5267521343292,30.375007333333333,130.95966983333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,88.05955266952515,land,1025.5445155972595,30.375007333333333,130.95966983333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,88.71772170066833,land,1025.5116446119537,30.375007,130.95967033333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,89.50250029563904,land,1025.4917014069883,30.375006666666668,130.95967033333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,90.13537120819092,land,1025.524035950991,30.375006,130.9596705,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,90.63317728042603,land,1025.5105716572114,30.375005666666667,130.95967066666665,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,91.3926100730896,land,1025.513820446514,30.3750055,130.95967033333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,91.97481298446655,land,1025.5327170682986,30.3750055,130.9596705,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,92.5992820262909,land,1025.5192375287575,30.375005333333334,130.95967066666665,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,93.29115462303162,land,1025.5251650972068,30.375006166666665,130.9596705,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,93.98306775093079,land,1025.5094912177938,30.375006666666668,130.95967033333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,94.6496729850769,land,1025.5332348688673,30.375007,130.95967033333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,95.26567244529724,land,1025.5391510959969,30.375007,130.95967033333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,95.90694284439087,land,1025.504155843363,30.375007166666666,130.95967033333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,96.70855903625488,land,1025.517095171523,30.375006666666668,130.95967033333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,97.51037573814392,land,1025.4992865778631,30.375006666666668,130.95967033333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,98.18524765968323,land,1025.5143792698752,30.375006833333334,130.95967,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,98.92781591415405,land,1025.5203216776815,30.375007,130.95967033333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,99.54376769065857,land,1025.4971624720827,30.375007,130.95967033333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,100.07545614242554,land,1025.5144345352733,30.375007,130.9596705,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,100.62385439872742,land,1025.530585878106,30.375007,130.95967066666665,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,101.23980355262756,land,1025.499859848144,30.375007,130.95967066666665,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,102.0330069065094,land,1025.5138723127168,30.375007166666666,130.95967083333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,102.81771492958069,land,1025.5042033661914,30.375007,130.95967116666668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,103.4336838722229,land,1025.5085068276308,30.375007,130.95967116666668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,104.04966974258423,land,1025.5058457036637,30.375006666666668,130.959671,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,104.5644302368164,land,1025.5166498094359,30.3750065,130.959671,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,105.02853345870972,land,1025.5145176886444,30.3750065,130.959671,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,105.49256610870361,land,1025.514531953994,30.375006,130.9596705,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,105.9566650390625,land,1025.514531953994,30.375006,130.9596705,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,106.42920136451721,land,1025.5080779423652,30.3750055,130.9596705,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,106.91863012313843,land,1025.5145779150644,30.3750055,130.9596705,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,107.50082468986511,land,1025.4903734910592,30.375005166666668,130.95967016666665,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,108.30253410339355,land,1025.5027873661363,30.375005333333334,130.95967016666665,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,109.04501295089722,land,1025.5017240731809,30.3750055,130.95967016666665,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,109.78755474090576,land,1025.5125378774446,30.375005333333334,130.95967016666665,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,110.58924174308777,land,1025.52875350092,30.375005666666667,130.95967016666665,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,111.23891019821167,land,1025.5368495681373,30.37500633333333,130.95967,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,111.8633325099945,land,1025.5255358663737,30.375006833333334,130.95966983333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,112.56370759010315,land,1025.5363528206542,30.375007,130.95966966666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,113.17970776557922,land,1025.532581492342,30.375007,130.95966983333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,113.78725671768188,land,1025.5417546532512,30.375007,130.95966983333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,114.4200439453125,land,1025.4771003459073,30.375007333333333,130.95966933333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,115.22167682647705,land,1025.4857616593665,30.375007333333333,130.95966933333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,115.86299681663513,land,1025.5272902662214,30.375007166666666,130.959669,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,116.52957248687744,land,1025.5359297443217,30.375007166666666,130.95966883333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,117.33117699623108,land,1025.553234179728,30.375007166666666,130.95966883333332,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,118.06528568267822,land,1025.5225322033953,30.375007,130.95966916666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,118.68128371238708,land,1025.5236430553296,30.375007,130.95966916666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,119.28878569602966,land,1025.559247518839,30.375007,130.95966916666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,119.90479111671448,land,1025.5360875833544,30.375007,130.95966916666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,120.59670686721802,land,1025.542050112897,30.375007166666666,130.95966916666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,121.36455965042114,land,1025.521069630154,30.375007666666665,130.959669,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,121.9974262714386,land,1025.5016681134111,30.375007666666665,130.959669,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
